iid;id;gender;wave;round;position;positin1;partner;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field;field_cd;undergra;race;imprace;income;goal;date;go_out;career;shar4_1;attr2_1;sinc2_1;intel2_1;fun2_1;amb2_1;shar2_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;attr5_1;sinc5_1;intel5_1;fun5_1;amb5_1;dec;attr;sinc;intel;fun;amb;shar;like;prob;met;match_es;attr1_s;sinc1_s;intel1_s;fun1_s;amb1_s;shar1_s;attr3_s;sinc3_s;intel3_s;fun3_s;amb3_s;satis_2;attr7_2;sinc7_2;intel7_2;fun7_2;amb7_2;shar7_2;attr1_2;sinc1_2;intel1_2;fun1_2;amb1_2;shar1_2;attr4_2;sinc4_2;intel4_2;fun4_2;amb4_2;shar4_2;attr2_2;sinc2_2;intel2_2;fun2_2;amb2_2;shar2_2;attr3_2;sinc3_2;intel3_2;fun3_2;amb3_2;attr5_2;sinc5_2;intel5_2;fun5_2;date_3;attr1_3;sinc1_3;intel1_3;fun1_3;amb1_3;shar1_3;attr7_3;sinc7_3;intel7_3;fun7_3;amb7_3;shar7_3;attr4_3;sinc4_3;intel4_3;fun4_3;amb4_3;shar4_3;attr2_3;sinc2_3;intel2_3;fun2_3;amb2_3;shar2_3;attr3_3;sinc3_3;intel3_3;fun3_3;amb3_3;attr5_3;sinc5_3;intel5_3;fun5_3;amb5_3
29;9;0;2;16;9;;13;0;0.42;1;21;2;15.00;20.00;15.00;30.00;5.00;15.00;0;5.00;7.00;6.00;7.00;5.00;5.00;5.00;4.00;2;22;Social Work;11.00;;2;4;61,152.00;1;6;1;Social Work Administration;;35.00;15.00;10.00;20.00;15.00;5.00;6;9;8;7;8;;;;;;1;6.00;8.00;8.00;5.00;7.00;5.00;8.00;7.00;2;3.00;;;;;;;;;;;;6;;;;;;;35.00;20.00;15.00;20.00;10.00;0.00;;;;;;;;;;;;;7;8;6;7;7;;;;;0;40.00;20.00;15.00;15.00;5.00;5.00;;;;;;;;;;;;;;;;;;;7;9;7;7;7;;;;;
29;9;0;2;16;9;;14;0;0.06;1;28;2;40.00;15.00;20.00;10.00;5.00;10.00;0;6.00;8.00;8.00;7.00;7.00;6.00;7.00;7.00;2;22;Social Work;11.00;;2;4;61,152.00;1;6;1;Social Work Administration;;35.00;15.00;10.00;20.00;15.00;5.00;6;9;8;7;8;;;;;;1;9.00;8.00;8.00;5.00;7.00;;8.00;5.00;2;3.00;;;;;;;;;;;;6;;;;;;;35.00;20.00;15.00;20.00;10.00;0.00;;;;;;;;;;;;;7;8;6;7;7;;;;;0;40.00;20.00;15.00;15.00;5.00;5.00;;;;;;;;;;;;;;;;;;;7;9;7;7;7;;;;;
29;9;0;2;16;9;;15;0;-0.16;1;28;2;40.00;20.00;20.00;20.00;0.00;0.00;0;5.00;8.00;7.00;7.00;7.00;5.00;6.00;6.00;2;22;Social Work;11.00;;2;4;61,152.00;1;6;1;Social Work Administration;;35.00;15.00;10.00;20.00;15.00;5.00;6;9;8;7;8;;;;;;0;6.00;7.00;6.00;4.00;6.00;5.00;6.00;4.00;;3.00;;;;;;;;;;;;6;;;;;;;35.00;20.00;15.00;20.00;10.00;0.00;;;;;;;;;;;;;7;8;6;7;7;;;;;0;40.00;20.00;15.00;15.00;5.00;5.00;;;;;;;;;;;;;;;;;;;7;9;7;7;7;;;;;
29;9;0;2;16;9;;16;0;0.52;0;23;1;20.00;25.00;25.00;10.00;10.00;10.00;0;6.00;8.00;8.00;8.00;9.00;6.00;7.00;8.00;2;22;Social Work;11.00;;2;4;61,152.00;1;6;1;Social Work Administration;;35.00;15.00;10.00;20.00;15.00;5.00;6;9;8;7;8;;;;;;1;6.00;8.00;7.00;6.00;5.00;3.00;6.00;6.00;2;3.00;;;;;;;;;;;;6;;;;;;;35.00;20.00;15.00;20.00;10.00;0.00;;;;;;;;;;;;;7;8;6;7;7;;;;;0;40.00;20.00;15.00;15.00;5.00;5.00;;;;;;;;;;;;;;;;;;;7;9;7;7;7;;;;;
30;10;0;2;16;15;;1;0;0.19;0;25;4;25.00;20.00;25.00;20.00;10.00;0.00;0;6.00;6.00;8.00;7.00;8.00;4.00;2.00;1.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;3.00;6.00;6.00;5.00;6.00;5.00;6.00;5.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;2;0;-0.44;0;30;4;30.00;20.00;10.00;30.00;0.00;10.00;0;10.00;10.00;10.00;10.00;10.00;;7.00;;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;8.00;9.00;8.00;5.00;9.00;5.00;8.00;5.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;3;0;0.46;0;23;4;20.00;25.00;20.00;15.00;10.00;10.00;0;4.00;7.00;7.00;6.00;6.00;;6.00;2.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;6.00;7.00;8.00;7.00;8.00;7.00;8.00;6.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;4;0;0.21;1;24;2;25.00;35.00;30.00;10.00;0.00;0.00;0;3.00;4.00;7.00;3.00;7.00;1.00;3.00;2.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;4.00;6.00;6.00;5.00;7.00;6.00;6.00;5.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;5;0;-0.27;1;24;2;25.00;15.00;25.00;25.00;15.00;15.00;1;7.00;7.00;7.00;7.00;6.00;7.00;8.00;7.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;6.00;9.00;7.00;5.00;6.00;3.00;7.00;4.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;6;0;-0.41;1;28;2;25.00;15.00;25.00;15.00;0.00;20.00;1;6.00;6.00;6.00;6.00;6.00;5.00;6.00;6.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;4.00;5.00;5.00;2.00;6.00;5.00;4.00;3.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;7;0;-0.02;1;26;2;20.00;35.00;20.00;10.00;10.00;5.00;0;6.00;8.00;8.00;9.00;8.00;6.00;7.00;5.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;8.00;7.00;7.00;7.00;5.00;5.00;7.00;6.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;8;0;0.09;1;30;2;20.00;20.00;25.00;25.00;5.00;5.00;0;9.00;5.00;6.00;3.00;6.00;3.00;6.00;6.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;5.00;5.00;5.00;7.00;7.00;6.00;8.00;6.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;9;0;0.39;1;22;2;30.00;15.00;25.00;25.00;5.00;0.00;0;5.00;6.00;5.00;4.00;;3.00;4.00;4.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;7.00;7.00;5.00;7.00;5.00;7.00;8.00;7.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;10;1;0.16;0;25;4;20.00;20.00;20.00;20.00;5.00;15.00;1;7.00;7.00;7.00;7.00;7.00;;7.00;6.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;1;8.00;7.00;7.00;7.00;7.00;7.00;9.00;7.00;1;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;11;0;0.51;0;27;1;35.00;10.00;20.00;15.00;10.00;10.00;0;6.00;;;;;;;;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;1;7.00;7.00;8.00;8.00;7.00;7.00;8.00;4.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;12;0;-0.27;1;23;2;25.00;10.00;35.00;15.00;0.00;15.00;0;3.00;5.00;6.00;2.00;6.00;4.00;4.00;7.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;5.00;5.00;5.00;2.00;4.00;3.00;4.00;4.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;13;0;0.11;1;21;2;15.00;20.00;15.00;30.00;5.00;15.00;0;6.00;7.00;7.00;6.00;6.00;4.00;5.00;4.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;3.00;7.00;8.00;6.00;7.00;5.00;7.00;7.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;14;0;0.16;1;28;2;40.00;15.00;20.00;10.00;5.00;10.00;0;6.00;8.00;8.00;7.00;8.00;6.00;7.00;5.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;1;7.00;7.00;8.00;7.00;9.00;7.00;9.00;6.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;15;0;0.21;1;28;2;40.00;20.00;20.00;20.00;0.00;0.00;0;6.00;8.00;8.00;7.00;8.00;6.00;6.00;5.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;0;3.00;5.00;8.00;4.00;7.00;6.00;6.00;5.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;0;2;16;15;;16;1;0.49;0;23;1;20.00;25.00;25.00;10.00;10.00;10.00;1;7.00;9.00;10.00;10.00;10.00;10.00;8.00;9.00;2;23;Law;1.00;;2;2;;1;7;2;Lawyer;;35.00;5.00;15.00;20.00;10.00;15.00;7;8;9;8;8;;;;;;1;7.00;7.00;8.00;8.00;7.00;8.00;8.00;5.00;2;1.00;;;;;;;;;;;;3;;;;;;;20.00;15.00;15.00;20.00;10.00;20.00;;;;;;;;;;;;;6;8;8;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;11;0;2;16;8;;1;0;-0.19;0;25;4;25.00;20.00;25.00;20.00;10.00;0.00;0;7.00;5.00;4.00;4.00;8.00;3.00;2.00;1.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;4.00;6.00;6.00;6.00;6.00;4.00;5.00;4.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;2;0;-0.43;0;30;4;30.00;20.00;10.00;30.00;0.00;10.00;0;8.00;8.00;8.00;8.00;8.00;;8.00;;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;3.00;6.00;6.00;3.00;6.00;2.00;;;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;3;0;0.47;0;23;4;20.00;25.00;20.00;15.00;10.00;10.00;0;8.00;7.00;8.00;2.00;9.00;;4.00;3.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;4.00;5.00;6.00;5.00;6.00;4.00;5.00;3.00;;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;4;0;-0.48;1;24;2;25.00;35.00;30.00;10.00;0.00;0.00;1;6.00;6.00;6.00;6.00;5.00;3.00;6.00;2.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;4.00;5.00;6.00;5.00;5.00;5.00;5.00;4.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;5;0;0.00;1;24;2;25.00;15.00;25.00;25.00;15.00;15.00;1;9.00;7.00;7.00;6.00;7.00;7.00;9.00;7.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;4.00;6.00;7.00;5.00;8.00;5.00;5.00;4.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;6;0;-0.38;1;28;2;25.00;15.00;25.00;15.00;0.00;20.00;1;9.00;8.00;8.00;7.00;8.00;6.00;8.00;7.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;4.00;5.00;7.00;3.00;6.00;4.00;5.00;4.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;7;0;-0.34;1;26;2;20.00;35.00;20.00;10.00;10.00;5.00;1;9.00;6.00;7.00;6.00;7.00;8.00;8.00;5.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;9.00;6.00;7.00;7.00;6.00;5.00;7.00;4.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;8;0;-0.27;1;30;2;20.00;20.00;25.00;25.00;5.00;5.00;1;7.00;6.00;6.00;5.00;7.00;5.00;6.00;2.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;2.00;3.00;4.00;2.00;6.00;2.00;4.00;3.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;9;1;0.52;1;22;2;30.00;15.00;25.00;25.00;5.00;0.00;1;7.00;7.00;7.00;8.00;;;8.00;5.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;1;8.00;9.00;8.00;8.00;8.00;8.00;8.00;8.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;10;1;-0.57;0;25;4;20.00;20.00;20.00;20.00;5.00;15.00;1;9.00;7.00;8.00;8.00;9.00;;8.00;4.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;1;7.00;8.00;8.00;6.00;7.00;5.00;7.00;8.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;11;1;-0.04;0;27;1;35.00;10.00;20.00;15.00;10.00;10.00;1;8.00;8.00;8.00;8.00;8.00;;7.00;8.00;1;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;1;9.00;7.00;8.00;9.00;8.00;8.00;9.00;9.00;1;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;12;0;-0.35;1;23;2;25.00;10.00;35.00;15.00;0.00;15.00;1;7.00;7.00;7.00;4.00;5.00;5.00;6.00;5.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;4.00;6.00;5.00;5.00;5.00;5.00;5.00;4.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;13;0;0.03;1;21;2;15.00;20.00;15.00;30.00;5.00;15.00;1;8.00;8.00;8.00;6.00;7.00;5.00;7.00;2.00;1;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;3.00;8.00;8.00;5.00;5.00;5.00;6.00;4.00;1;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;14;0;0.40;1;28;2;40.00;15.00;20.00;10.00;5.00;10.00;1;8.00;8.00;9.00;8.00;9.00;7.00;8.00;8.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;7.00;7.00;7.00;6.00;6.00;6.00;6.50;6.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;15;0;0.26;1;28;2;40.00;20.00;20.00;20.00;0.00;0.00;1;8.00;8.00;8.00;8.00;7.00;7.00;7.00;6.00;2;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;0;4.00;5.00;6.00;4.00;5.00;5.00;5.00;5.00;2;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
31;11;0;2;16;8;;16;1;-0.32;0;23;1;20.00;25.00;25.00;10.00;10.00;10.00;1;8.00;10.00;10.00;10.00;10.00;8.00;10.00;10.00;1;24;law;1.00;;2;4;36,485.00;1;4;3;law;;40.00;10.00;10.00;25.00;5.00;10.00;8;8;9;8;9;;;;;;1;9.00;8.00;7.00;10.00;9.00;8.00;8.50;9.00;1;3.00;;;;;;;;;;;;4;;;;;;;50.00;5.00;5.00;25.00;5.00;10.00;;;;;;;;;;;;;8;6;8;8;8;;;;;0;35.00;5.00;20.00;20.00;15.00;5.00;;;;;;;;;;;;;;;;;;;8;6;8;8;9;;;;;
32;12;0;2;16;18;;1;0;-0.05;1;25;4;25.00;20.00;25.00;20.00;10.00;0.00;0;8.00;10.00;10.00;7.00;8.00;4.00;5.00;1.00;2;27;Psychology;3.00;;4;1;;1;4;2;Professor;;95.00;0.00;0.00;5.00;0.00;0.00;7;5;9;9;7;;;;;;0;4.00;8.00;7.00;9.00;;6.00;5.00;5.00;2;0.00;;;;;;;;;;;;5;;;;;;;75.00;10.00;15.00;0.00;0.00;0.00;;;;;;;;;;;;;7;5;9;9;9;;;;;0;50.00;0.00;30.00;20.00;0.00;0.00;;;;;;;;;;;;;;;;;;;7;8;10;8;9;;;;;
32;12;0;2;16;18;;2;0;-0.22;1;30;4;30.00;20.00;10.00;30.00;0.00;10.00;0;10.00;10.00;10.00;10.00;10.00;;8.00;;2;27;Psychology;3.00;;4;1;;1;4;2;Professor;;95.00;0.00;0.00;5.00;0.00;0.00;7;5;9;9;7;;;;;;0;7.00;8.00;9.00;;9.00;7.00;7.00;5.00;2;0.00;;;;;;;;;;;;5;;;;;;;75.00;10.00;15.00;0.00;0.00;0.00;;;;;;;;;;;;;7;5;9;9;9;;;;;0;50.00;0.00;30.00;20.00;0.00;0.00;;;;;;;;;;;;;;;;;;;7;8;10;8;9;;;;;
32;12;0;2;16;18;;3;0;0.54;1;23;4;20.00;25.00;20.00;15.00;10.00;10.00;0;5.00;9.00;10.00;8.00;10.00;4.00;5.00;4.00;2;27;Psychology;3.00;;4;1;;1;4;2;Professor;;95.00;0.00;0.00;5.00;0.00;0.00;7;5;9;9;7;;;;;;0;5.00;6.00;6.00;7.00;8.00;;6.00;5.00;2;0.00;;;;;;;;;;;;5;;;;;;;75.00;10.00;15.00;0.00;0.00;0.00;;;;;;;;;;;;;7;5;9;9;9;;;;;0;50.00;0.00;30.00;20.00;0.00;0.00;;;;;;;;;;;;;;;;;;;7;8;10;8;9;;;;;
32;12;0;2;16;18;;4;0;-0.13;0;24;2;25.00;35.00;30.00;10.00;0.00;0.00;0;5.00;6.00;7.00;4.00;4.00;3.00;6.00;1.00;2;27;Psychology;3.00;;4;1;;1;4;2;Professor;;95.00;0.00;0.00;5.00;0.00;0.00;7;5;9;9;7;;;;;;0;5.00;7.00;7.00;6.00;9.00;5.00;5.00;3.00;2;0.00;;;;;;;;;;;;5;;;;;;;75.00;10.00;15.00;0.00;0.00;0.00;;;;;;;;;;;;;7;5;9;9;9;;;;;0;50.00;0.00;30.00;20.00;0.00;0.00;;;;;;;;;;;;;;;;;;;7;8;10;8;9;;;;;
32;12;0;2;16;18;;5;0;-0.11;0;24;2;25.00;15.00;25.00;25.00;15.00;15.00;1;7.00;6.00;6.00;7.00;7.00;8.00;9.00;8.00;2;27;Psychology;3.00;;4;1;;1;4;2;Professor;;95.00;0.00;0.00;5.00;0.00;0.00;7;5;9;9;7;;;;;;0;5.00;7.00;9.00;5.00;4.00;6.00;6.00;3.00;2;0.00;;;;;;;;;;;;5;;;;;;;75.00;10.00;15.00;0.00;0.00;0.00;;;;;;;;;;;;;7;5;9;9;9;;;;;0;50.00;0.00;30.00;20.00;0.00;0.00;;;;;;;;;;;;;;;;;;;7;8;10;8;9;;;;;
32;12;0;2;16;18;;6;0;-0.19;0;28;2;25.00;15.00;25.00;15.00;0.00;20.00;1;9.00;8.00;8.00;8.00;8.00;7.00;7.00;7.00;2;27;Psychology;3.00;;4;1;;1;4;2;Professor;;95.00;0.00;0.00;5.00;0.00;0.00;7;5;9;9;7;;;;;;0;8.00;8.00;9.00;5.00;9.00;6.00;8.00;5.00;2;0.00;;;;;;;;;;;;5;;;;;;;75.00;10.00;15.00;0.00;0.00;0.00;;;;;;;;;;;;;7;5;9;9;9;;;;;0;50.00;0.00;30.00;20.00;0.00;0.00;;;;;;;;;;;;;;;;;;;7;8;10;8;9;;;;;
